reference	university	journalTitle	authors	url	singlePubMed	prTitle	sampleChange	sampleJournal	samplePR	adviceExaggeration	adviceJournal	advicePR	causationExaggeration	causationJournal	causationPR	variableGeneralization	variablesJournal	variablesPR	cure
05-11-023	Edinburgh     	Genome-wide association studies establish that human intelligence is highly heritable and polygenic	"Davies G,Tenesa A,Payton A,Yang J,Harris SE,Liewald D,Ke X,Le Hellard S,Christoforou A,Luciano M,McGhee K,Lopez L,Gow AJ,Corley J,Redmond P,Fox HC,Haggarty P,Whalley LJ,McNeill G,Goddard ME,Espeseth T,Lundervold AJ,Reinvang I,Pickles A,Steen VM,Ollier W,Porteous DJ,Horan M,Starr JM,Pendleton N,Visscher PM,Deary IJ"	http://www.ncbi.nlm.nih.gov/pubmed/21826061	1	Genetic associations for intelligence	0	1	1	0	0	0	3	3	6	0	common single nucleotide polymorphisms/cognitive phenotypes of fluid-type and crystallized-type intelligence	genetic variations/intelligence	No
05-11-024	Edinburgh     	Rivaroxaban versus Warfarin in Nonvalvular Atrial Fibrillation	"Laliberte F,Pilon D,Raut MK,Nelson WW,Olson WH,Germain G,Schein JR,Lefebvre P"	http://www.ncbi.nlm.nih.gov/pubmed/25255403	0	Drug could used for heart patients	0	1	1	0	0	0	-1	1	Not mentioned	0	Warfarin or rivaroxaban/Stroke or systemic embolism	Warfarin or rivaroxaban/Blood clots and stroke risk	No
05-11-025	Edinburgh     	A Stratified Transcriptomics Analysis of Polygenic Fat and Lean Mouse Adipose Tissues Identifies Novel Candidate Obesity Genes	"Morton NM,Nelson YB,Michailidou Z,Di Rollo EM,Ramage L,Hadoke PW,Seckl JR,Bunger L,Horvat S,Kenyon CJ,Dunbar DR"	http://www.ncbi.nlm.nih.gov/pubmed/21915269	1	Staying slim could be in the genes	2	4	1	0	0	0	-2	6	4	2	Fat and lean lines/Adipose-enriched genes	Fat storage/ fat tissue/Genes	No
05-11-026	Edinburgh     	The evolution of overconfidence	"Johnson DD,Fowler JH"	http://www.ncbi.nlm.nih.gov/pubmed/21921915	0	Why self-delusion produces winners	2	7	1	0	0	0	6	Not mentioned	6	0	levels of confidence/the emergence and stability of biases	overconfidence/evolutionary rewards	No
05-11-027	Edinburgh     	Host phylogeny determines viral persistence and replication in novel hosts	"Longdon B,Hadfield JD,Webster CL,Obbard DJ,Jiggins FM"	http://www.ncbi.nlm.nih.gov/pubmed/21966271	1	Virus study helps spot emerging diseases	0	5	5	0	0	0	-3	3	Not mentioned	0	Host phylogeny/Variations in the ability of sigma viruses to replicate in novel hosts	Relationships between species (e.g. closely related or not)/Susceptibility to disease	No
05-11-028	Edinburgh     	A Novel Core Genome-Encoded Superantigen Contributes to Lethality of Community-Associated MRSA Necrotizing Pneumonia	"Wilson GJ,Seo KS,Cartwright RA,Connelley T,Chuang-Smith ON,Merriman JA,Guinane CM,Park JY,Bohach GA,Schlievert PM,Morrison WI,Fitzgerald JR"	http://www.ncbi.nlm.nih.gov/pubmed/22022262	1	Study could help superbug battle	0	6	6	0	0	0	6	Not mentioned	6	0	CA-MRSA USA300/SEIX	MRSA/SEIX toxin	No
05-11-029	Edinburgh     	A Malaria Vaccine Based on the Polymorphic Block 2 Region of MSP-1 that Elicits a Broad Serotype-Spanning Immune Response	"Cowan GJ,Creasey AM,Dhanasarnsombut K,Thomas AW,Remarque EJ,Cavanagh DR"	http://www.ncbi.nlm.nih.gov/pubmed/22073118	1	Multiple malaria vaccine developed	2	8	1	0	0	0	0	6	6	0	MSP-1 hybrid which encompasses the sequence and antigenic diversity present within the majority of MSP-1 Block 2 alleles found within the P. falciparum parasite population/parasite growth	malaria vaccine with multiple proteins/antibodies against a wide range of malaria parasites	No
05-11-030	Edinburgh     	Somatic retrotransposition alters the genetic landscape of the human brain	"Baillie JK,Barnett MW,Upton KR,Gerhardt DJ,Richmond TA,De Sapio F,Brennan PM,Rizzu P,Smith S,Fell M,Talbot RT,Gustincich S,Freeman TC,Mattick JS,Hume DA,Heutink P,Carninci P,Jeddeloh JA,Faulkner GJ"	http://www.ncbi.nlm.nih.gov/pubmed/22037309	1	DNA find sheds light on human brain 	0	1	1	0	0	0	0	Not mentioned	Not mentioned	-9	/Retrotransposon mutations	/Changes in DNA	No
05-11-031	Edinburgh     	"There is nothing paranormal about near-death experiences:  how neuroscience can explain seeing bright lights, meeting the dead, or being convinced you are one of them"	"Mobbs D,Watt C"	http://www.ncbi.nlm.nih.gov/pubmed/21852181	0	Why near-death events are tricks of mind	0	1	2	0	0	0	0	6	6	0	Near-death experiences/Brain function	Near-death experiences/A change in brain function	No
05-11-032	Edinburgh     	Global burden of respiratory infections due to seasonal influenza in young children: a systematic review and meta-analysis	"Nair H,Brooks WA,Katz M,Roca A,Berkley JA,Madhi SA,Simmerman JM,Gordon A,Sato M,Howie S,Krishnan A,Ope M,Lindblade KA,Carosone-Link P,Lucero M,Ochieng W,Kamimoto L,Dueger E,Bhat N,Vong S,Theodoratou E,Chittaganpitch M,Chimah O,Balmaseda A,Buchy P,Harris E,Evans V,Katayose M,Gaur B,O'Callaghan-Gordo C,Goswami D,Arvelo W,Venter M,Briese T,Tokarz R,Widdowson MA,Mounts AW,Breiman RF,Feikin DR,Klugman KP,Olsen SJ,Gessner BD,Wright PF,Rudan I,Broor S,Simoes EA,Campbell H"	http://www.ncbi.nlm.nih.gov/pubmed/22078723	1	Study on infant pneumonia deaths	0	1	1	0	1	1	6	Not mentioned	6	-9	The world (global)/Incidence	Countries/Mortality	No
05-11-033	Edinburgh     	De novo CNV analysis implicates specific abnormalities of postsynaptic signalling complexes in the pathogenesis of schizophrenia	"Kirov G,Pocklington AJ,Holmans P,Ivanov D,Ikeda M,Ruderfer D,Moran J,Chambert K,Toncheva D,Georgieva L,Grozeva D,Fjodorova M,Wollerton R,Rees E,Nikolov I,van de Lagemaat LN,Bayes A,Fernandez E,Olason PI,Bottcher Y,Komiyama NH,Collins MO,Choudhary J,Stefansson K,Stefansson H,Grant SG,Purcell S,Sklar P,O'Donovan MC,Owen MJ"	http://www.ncbi.nlm.nih.gov/pubmed/22083728	1	Schizophrenia linked to memory process	0	1	1	0	0	0	3	3	6	0	de novo CNVs/schizophrenia	genetic mutations/schizophrenia	No
05-11-034	Edinburgh     	Systems Analysis of Immune Responses in Marek's Disease Virus-Infected Chickens Identifies a Gene Involved in Susceptibility and Highlights a Possible Novel Pathogenicity Mechanism	"Smith J,Sadeyen JR,Paton IR,Hocking PM,Salmon N,Fife M,Nair V,Burt DW,Kaiser P"	http://www.ncbi.nlm.nih.gov/pubmed/21865384	1	Chicken virus gives insight into cancers	0	1	5	0	0	0	-6	6	Not mentioned	0	MDV/IRG1	Marek's disease/Gene IRG1	No
05-11-035	Edinburgh     	Follicular dendritic cell-specific prion protein (PrPc) expression alone is sufficient to sustain prion infection in the spleen	"McCulloch L,Brown KL,Bradford BM,Hopkins J,Bailey M,Rajewsky K,Manson JC,Mabbott NA"	http://www.ncbi.nlm.nih.gov/pubmed/22144895	1	Protein sheds insight into vCJD	2	4	8	0	0	0	-2	6	4	0	PrPc expression/Prion replication in the spleen	PrPC protein expression/Spread of prions	No
05-11-036	Edinburgh     	A K(ATP) channel gene effect on sleep duration : from genome-wide association studies to function in Drosophila	"Allebrandt KV,Amin N,Muller-Myhsok B,Esko T,Teder-Laving M,Azevedo RV,Hayward C,van Mill J,Vogelzangs N,Green EW,Melville SA,Lichtner P,Wichmann HE,Oostra BA,Janssens AC,Campbell H,Wilson JF,Hicks AA,Pramstaller PP,Dogas Z,Rudan I,Merrow M,Penninx B,Kyriacou CP,Metspalu A,van Duijn CM,Meitinger T,Roenneberg T"	http://www.ncbi.nlm.nih.gov/pubmed/22105623	1	Need for sleep lies in our genes	2	8	1	0	0	0	0	6	6	0	variants in the SUR2 gene (ABCC9)/sleep duration	gene known as ABCC9/sleep duration	No
05-11-037	Edinburgh     	Assessment of Valvular Calcification and Inflammation by Positron Emission Tomography in Patients with Aortic Stenosis	"Dweck MR,Jones C,Joshi NV,Fletcher AM,Richardson H,White A,Marsden M,Pessotto R,Clark JC,Wallace WA,Salter DM,McKillop G,van Beek EJ,Boon NA,Rudd JH,Newby DE"	http://www.ncbi.nlm.nih.gov/pubmed/22090163	0	Scanning strategy could help heart disease	0	1	1	-1	1	0	0	6	6	0	PET/Biomarkers of disease activity	Positron emission tomogrphy scans/Biology underlying aortic stenosis	No
06-11-001	Glasgow       	"Predicting Live Birth, Preterm Delivery, and Low Birth Weight in Infants Born from In Vitro Fertilisation: A Prospective Study of 144,018 Treatment Cycles"	"Nelson SM,Lawlor DA"	http://www.ncbi.nlm.nih.gov/pubmed/21245905	1	 University produces world's most accurate IVF predictor  	0	1	1	0	1	1	1	5	6	0	potential predictors for live birth/Live births following IVF	Details of IVF cycles/Live births following IVF	No
06-11-002	Glasgow       	Rhythmic TMS over Parietal Cortex Links Distinct Brain Frequencies to Global versus Local Visual Processing	"Romei V,Thut G,Mok RM,Schyns PG,Driver J"	http://www.ncbi.nlm.nih.gov/pubmed/22394014	0	Scientists boost perception using rhythmic transcranial magnetic stimulation 	0	1	0	0	0	0	0	6	6	0	Rhythmic TMS/Visual processing	Rhythmic transcranial magnetic stimulation/Visual perception	No
06-11-003	Glasgow       	Children's perceptions of parental emotional neglect and control and psychopathology	"Young R,Lennie S,Minnis H"	http://www.ncbi.nlm.nih.gov/pubmed/21438874	1	Neglectful and controlling parents linked to mental health problems in children	0	1	1	-2	2	0	0	3	3	0	Perceptions of Parental Neglect during childhood/Future Psychopathology	Children's Perception of How They are Parented/Mental Health Problems as Teenagers	No
06-11-004	Glasgow       	Nonstimulated early visual areas carry information about surrounding context	"Smith FW,Muckli L"	http://www.ncbi.nlm.nih.gov/pubmed/21041652	1	"What our eyes can't see, the brain fills in "	2	1	1	1	0	1	0	6	6	0	Partially occluded natural scenes/Brain activity patterns	Whether the lower right section of each image was covered with a white rectangle/Brain's response to white rectangle via fMRI	No
06-11-005	Glasgow       	ERK5 signalling in prostate cancer promotes an invasive phenotype	"Ramsay AK,McCracken SR,Soofi M,Fleming J,Yu AX,Ahmad I,Morland R,Machesky L,Nixon C,Edwards DR,Nuttall RK,Seywright M,Marquez R,Keller E,Leung HY"	http://www.ncbi.nlm.nih.gov/pubmed/21266977	1	Glasgow scientists discover potential new target for prostate cancer treatment.	1	6	1	0	1	1	0	6	6	0	Suppression of ERK5 function/invasive capacity of PCa cells	 ERK5 protein/growth of Prostate cancer	No
06-11-006	Glasgow       	"Diabetes Mellitus, Fasting Glucose, and Risk of Cause-Specific Death"	"Seshasai SR,Kaptoge S,Thompson A,Di Angelantonio E,Gao P,Sarwar N,Whincup PH,Mukamal KJ,Gillum RF,Holme I,Njolstad I,Fletcher A,Nilsson P,Lewington S,Collins R,Gudnason V,Thompson SG,Sattar N,Selvin E,Hu FB,Danesh J"	http://www.ncbi.nlm.nih.gov/pubmed/21366474	0	Middle aged diabetes patients can die six years earlier	0	1	1	1	0	1	3	2	5	1	diabetes/cause-specific rates of death	diabetes/life expectancy	No
06-11-007	Glasgow       	Separate and combined associations of body-mass index and abdominal adiposity with cardiovascular disease: collaborative analysis of 58 prospective studies	"Wormser D,Kaptoge S,Di Angelantonio E,Wood AM,Pennells L,Thompson A,Sarwar N,Kizer JR,Lawlor DA,Nordestgaard BG,Ridker P,Salomaa V,Stevens J,Woodward M,Sattar N,Collins R,Thompson SG,Whitlock G,Danesh J"	http://www.ncbi.nlm.nih.gov/pubmed/21397319	1	Lancet study challenges 'apple shape' health risk	0	1	1	0	1	1	-1	1	Not mentioned	0	"BMI, waist circumference, and waist-to-hip ratio/cardiovascular disease outcomes"	"Simple measures of central obesity e.g. BMI, waist circumference, and waist-to-hip ratio/Heart Disease Development"	No
06-11-008	Glasgow       	Activation of a PAK-MEK signalling pathway in malaria parasite-infected erythrocytes	"Sicard A,Semblat JP,Doerig C,Hamelin R,Moniatte M,Dorin-Semblat D,Spicer JA,Srivastava A,Retzlaff S,Heussler V,Waters AP,Doerig C"	http://www.ncbi.nlm.nih.gov/pubmed/21371233	1	Scientists make ground-breaking Malaria discovery 	0	6	6	-1	2	1	0	6	6	0	a host erythrocyte signalling pathway involving MEK1 and PAK1 in Plasmodium falciparum infected and un-infected cells/Stimulation of a protein kinase-mediated signalling pathway involving host RBC PAK1 and MEK1	Infected versus non-infected cells/Stimulation of the pathway	No
06-11-009	Glasgow       	Sitting time and waist circumference are associated with glycemia in UK South Asians	"Gill JM,Bhopal R,Douglas A,Wallia S,Bhopal R,Sheikh A,Forbes JF,McKnight J,Sattar N,Murray G,Lean ME,Wild SH"	http://www.ncbi.nlm.nih.gov/pubmed/21464463	1	Sitting time is a diabetes risk factor for UK South Asians	0	1	1	3	0	3	0	2	2	0	Sitting time/Blood Glucose Levels	Time spent sitting down/Blood Glucose Levels (Indicative of Diabetes)	No
06-11-010	Glasgow       	DISC1-dependent switch from progenitor proliferation to migration in the developing cortex	"Ishizuka K,Kamiya A,Oh EC,Kanki H,Seshadri S,Robinson JF,Murdoch H,Dunlop AJ,Kubo K,Furukori K,Huang B,Zeledon M,Hayashi-Takagi A,Okano H,Nakajima K,Houslay MD,Katsanis N,Sawa A"	http://www.ncbi.nlm.nih.gov/pubmed/21471969	1	Potential target for treating schizophrenia found 	2	4	2	0	0	0	-6	6	Not mentioned	1	Phorylation of DISC1/DISC1's role in two key stages of cortical development	DISC1/DISC1's effect on stages of development of the cortex	No
06-11-011	Glasgow       	Cracking the Code of Oscillatory Activity	"Schyns PG,Thut G,Gross J"	http://www.ncbi.nlm.nih.gov/pubmed/21610856	1	Decoding brainwaves lets scientists read minds	0	1	1	0	0	0	0	6	6	0	"coding of behaviorally relevant information/oscillatory activity (relative contribution of frequency, amplitude, and phase)"	type of information/Brainwaves	No
06-11-012	Glasgow       	The changing association between socioeconomic circumstances and the incidence of colorectal cancer: a population-based study	"Oliphant R,Brewster DH,Morrison DS"	http://www.ncbi.nlm.nih.gov/pubmed/21559020	1	Bowel cancer rates fall among rich men only	1	1	1	1	2	3	0	2	2	0	Socioeconomic circumstances/incident cases of colorectal cancer	Men from different socioeconomic circumstances/Bowel cancer rates	No
06-11-013	Glasgow       	Regulation of type 17 helper T-cell function by nitric oxide during inflammation	"Park JH,Jung JH,Yang JY,Kim HS"	http://www.ncbi.nlm.nih.gov/pubmed/24176234	0	Scientists make breakthrough in study of Autoimmune Disease	2	8	1	0	1	1	0	4	4	0	NO treatment/polarization and function of Th17 cells	Nitric Oxide/the development and function of TH17	No
06-11-014	Glasgow       	Risk of Incident Diabetes With Intensive-Dose Compared With Moderate-Dose Statin Therapy A Meta-analysis 	Marx N	http://www.ncbi.nlm.nih.gov/pubmed/22158545	0	Diabetes risk associated with heart medication	0	1	1	2	0	2	0	2	2	0	Statin therapy/Diabetes	Statin therapy/Diabetes	No
06-11-015 	Glasgow       	"Cause specific mortality, social position, and obesity among women who had never smoked: 28 year cohort study"	"Hart CL,Gruer L,Watt GC"	http://www.ncbi.nlm.nih.gov/pubmed/21712337	1	Obesity is a killer for non-smoking women	0	1	1	0	0	0	4	2	6	0	BMI/mortality rates	obesity/premature death	No
06-11-016	Glasgow       	Nanoscale surfaces for the long-term maintenance of mesenchymal stem cell phenotype and multipotency	"McMurray RJ,Gadegaard N,Tsimbouri PM,Burgess KV,McNamara LE,Tare R,Murawski K,Kingham E,Oreffo RO,Dalby MJ"	http://www.ncbi.nlm.nih.gov/pubmed/21765399	1	Stem cell breakthrough heralds new era of therapy development	0	6	6	0	0	0	-1	6	5	0	"absolute square lattice symmetry, SQ/Expression of progenitor and osteoblast markers by MSCs"	nanoscale surfaces/stem cell expansion	No
06-11-017	Glasgow       	Silent Reading of Direct versus Indirect Speech Activates Voice-selective Areas in the Auditory Cortex	"Yao B,Belin P,Scheepers C"	http://www.ncbi.nlm.nih.gov/pubmed/21452944	1	Brain 'hears' voices when reading direct speech	0	1	1	0	0	0	0	6	6	0	Silent reading of direct and indirect speech/Voice-selective areas in the auditory cortex	Reading direct speech/Activation of voice selective areas of the brain	No
06-11-018	Glasgow       	"Accelerated telomere attrition is associated with relative household income, diet and inflammation in the pSoBid cohort"	"Shiels PG,McGlynn LM,MacIntyre A,Johnson PC,Batty GD,Burns H,Cavanagh J,Deans KA,Ford I,McConnachie A,McGinty A,McLean JS,Millar K,Sattar N,Tannahill C,Velupillai YN,Packard CJ"	http://www.ncbi.nlm.nih.gov/pubmed/21818333	1	Low income and poor diet linked to accelerated ageing	0	1	8	0	0	0	0	3	3	0	"Socio-economic status/Biological age, as measured by telomere length"	Low income/The length of telomeres (a measure of the ageing process)	No
06-11-019	Glasgow       	Shared Language Overlap and Segregation of the Neuronal Infrastructure for Speaking and Listening Revealed by Functional MRI	"Menenti L,Gierhan SM,Segaert K,Hagoort P"	http://www.ncbi.nlm.nih.gov/pubmed/21841148	1	Speaking and listening share large part of brain infrastructure 	0	1	1	0	0	0	0	2	2	0	language production vs comprehension/brain areas involved	speaking vs listening/brain networks	No
06-11-020	Glasgow       	For better or worse:  reduced adult lifespan following early-life stress is transmitted to breeding partners	"Monaghan P,Heidinger BJ,D'Alba L,Evans NP,Spencer KA"	http://www.ncbi.nlm.nih.gov/pubmed/21849320	0	Stress in early life reduces life expectancy ' and that of partners	2	5	1	0	0	0	0	6	6	0	Direct manipulation of CORT levels/Life expectancy	Exposure to stress in early life/Life expectancy in self and partner	No
06-11-021	Glasgow       	Internal Representations Reveal Cultural Diversity in Expectations of Facial Expressions of Emotion	"Jack RE,Caldara R,Schyns PG"	http://www.ncbi.nlm.nih.gov/pubmed/21517206	1	Perceptions of facial expressions differ across cultures	0	1	1	0	0	0	-4	6	2	0	Cultually distinct group (West Caucasian and East Asian)/Internal representations of facial expressions	Culture (Chinese or Caucasian)/Perceptions of facial expressions	No
06-11-022	Glasgow       	Melarsoprol cyclodextrin inclusion complexes as promising oral candidates for the treatment of human African trypanosomiasis	"Rodgers J,Jones A,Gibaud S,Bradley B,McCabe C,Barrett MP,Gettinby G,Kennedy PG"	http://www.ncbi.nlm.nih.gov/pubmed/21909447	1	Major advance in sleeping sickness drug made by Glasgow scientists	0	4	-	0	0	0	-6	6	Not mentioned	0	Melarsoprol cyclodextrin inclusion complexes/CNS-trypanosome infections	Oral melarsoprol/Sleeping Sickness	Cure
06-11-023	Glasgow       	Do men develop type 2 diabetes at lower body mass indices than women?	"Logue J,Walker JJ,Colhoun HM,Leese GP,Lindsay RS,McKnight JA,Morris AD,Pearson DW,Petrie JR,Philip S,Wild SH,Sattar N"	http://www.ncbi.nlm.nih.gov/pubmed/21959958	1	Men develop diabetes at lower BMIs than women 	0	1	1	3	0	3	0	2	2	0	Gender/Type 2 diabetes	Gender/Type 2 diabetes	No
06-11-024	Glasgow       	Chromosome and gene copy number variation allow major structural change between species and strains of Leishmania;Whole genome sequencing of multiple Leishmania donovani clinical isolates provides insights into population structure and mechanisms of drug resistance  	"Rogers MB,Hilley JD,Dickens NJ,Wilkes J,Bates PA,Depledge DP,Harris D,Her Y,Herzyk P,Imamura H,Otto TD,Sanders M,Seeger K,Dujardin JC,Berriman M,Smith DF,Hertz-Fowler C,Mottram JC"	http://www.ncbi.nlm.nih.gov/pubmed/22038252	1	Scientists gain new insight into genetic structure of flesh-eating parasite	0	5	5	1	0	1	0	Not mentioned	Not mentioned	0	"clinical L. donovani lines, A L. mexicana, L. major, L. infantum, and L. braziliensis/reference genome"	different species of the leishmania parasite/genome structure	No
